id,relative_velocity,miss_distance
3841717,36122.05816,6202135.696
3841716,19091.84052,7285638.302
3841715,9979.701465,20980197.52
3841714,21896.28617,8358296.917
3841713,71055.47812,73292925.54
3841713,68699.43448,73614724.36
3841713,57525.12307,66519103.8
3841713,58679.79941,46783433.67
3841713,89300.07192,10304285.22
3841713,68404.92734,29926422.92
3841713,79418.16157,12934054.36
3841713,102247.183,27364392.18
3841712,82922.05564,25623617.56
3841712,64806.03991,1512684.115
3841712,73122.45162,13747388.36
3841712,74493.04585,12184213.08
3841712,98137.82836,45783735.42
3841711,15300.33167,4615840.992
3841710,79661.00663,64541556.33
3841710,49023.18517,23163038.58
3841709,23454.10465,18399928.82
3841708,131791.9481,64155701.88
3841708,90898.66919,15156173.64
3841708,114210.9367,40917880.36
3841708,109019.0453,34908302.19
3841707,51674.34603,46098585.56
3841707,108226.9606,72439984.07
3841705,55677.7993,54722045.4
3841705,23885.70709,61840236.92
3841705,16375.56989,49718597.3
3841705,37118.82059,28551460.01
3841705,28546.07808,72535437.17
3841705,15486.47182,4288347.618
3841704,29090.35712,2137737.615
3841704,77903.72852,69689625.27
3841704,53129.56591,34482065.1
3841704,21743.0635,60792763.77
3841703,14033.63712,21501620.92
3841703,25826.11467,40620435.27
3841703,18270.47171,28251207.48
3841703,15947.55865,24517092.09
3841702,36291.68645,8710250.306
3841702,48529.02629,51447911.95
3841701,110625.6977,19522923.54
3841701,93767.94139,6442995.717
3841701,97455.76746,24632791.3
3841700,16396.02349,69904796.96
3841700,15493.5417,17902320.27
3841699,15203.44794,30020824.56
3841698,13290.72758,45212898.05
3841684,79910.77323,74752710.57
3841684,43836.56739,24068378.27
3841684,27233.3671,1507799.505
3841684,61766.92892,49180611.66
3841683,90768.44367,73459841.7
3841683,35822.64694,41105289.41
3841683,42859.91174,11130589.38
3841683,90413.3174,71062376.96
3841683,70163.25281,40056083.67
3841682,64465.02117,266704.1747
3841682,99443.16095,54613141.8
3841681,113886.1207,471784.4689
3841680,33733.66434,72643630.93
3841680,31449.14084,67658913.14
3841680,48898.70507,17399985.99
3841680,36185.31714,780292.1976
3841680,81223.999,63046155.33
3841679,33040.95972,5496169.6
3841678,52501.71515,11207734.45
3841678,54258.61272,47663389.36
3841677,67473.12094,41975040.75
3841677,69075.81598,40190372.47
3841677,86875.85642,34614633.21
3841677,92934.84004,48938754.96
3841677,70327.31681,26086415.82
3841677,67870.5986,57604293.71
3841676,75359.4128,3759717.081
3841675,28554.99251,3216772.137
3841674,38665.95295,48546997.11
3841674,65296.24131,67108102.65
3841674,66782.55467,65688183.03
3841674,38844.16958,47899097.69
3841674,49308.82751,42017801.69
3841674,35252.29565,45166050.6
3841674,20594.38763,540453.8107
3841674,33011.16447,19516938.59
3841674,28122.77063,40358889.56
3841674,14171.60588,32633975.16
3841673,75204.38636,69200445.81
3841673,60351.11304,48071052.38
3841673,44853.96973,27202601.79
3841673,26340.80766,2430139.802
3841673,25955.67623,950534.0201
3841673,35376.65992,14522855.47
3841673,25992.10697,1886186.613
3841672,56561.28609,73623245.13
3841672,75740.15732,9045160.219
3841672,58662.1547,42474300.56
3841671,53224.83665,43011940.36
3841671,47295.15466,27162916.1
3841670,78736.24928,22648981.88
3841670,77100.09287,72316646.46
3841669,70297.05889,66912534.81
3841669,32040.00944,13325980.42
3841669,23072.17784,1188719.59
3841669,57189.33274,48392752.62
3841669,44232.79413,30071290.12
3841669,24340.24686,2975781.293
3841635,38088.63199,47878740.74
3841635,41157.382,6351025.729
3841635,38312.93553,50935096.27
3841635,43402.43541,1314236.511
3841635,76971.98626,72823358.07
3841634,34498.4765,14639825.88
3841634,31206.52016,17231318.7
3841634,31789.1527,7260831.894
3841634,31637.10881,17663655.69
3841634,31100.27819,6119550.461
3841633,32931.96507,22030937.14
3841633,33034.18067,9560355.746
3841632,33284.67404,10212141.71
3841632,46348.49397,25552306.92
3841631,21161.81421,7475309.178
3841630,81468.23076,56577956.7
3841630,63769.03457,30486772.63
3841630,33655.50044,20315014.01
3841630,37995.37216,65401429.06
3841630,68241.57893,74154106.64
3841630,49712.32322,12619019.15
3841630,57924.8875,69554822.9
3841630,39107.3137,4748642.507
3841630,39404.64604,16920496.67
3841630,53679.23718,72388696.17
3841630,52136.74711,24220121.32
3841627,96757.58307,1144062.786
3841626,60774.22278,34968346.89
3841626,87631.70825,59486686.73
3841625,45703.91597,6021407.826
3841624,50273.06577,31564048.23
3841624,48522.79441,71229996.81
3841624,52653.52995,66966209.79
3841624,46730.99589,61237437.62
3841624,60491.26276,16084078.71
3841624,98841.26437,38424900.81
3841624,104200.0681,44904458.78
3841624,67075.90756,5268556.291
3841624,45552.79146,53855153.15
3841623,29089.01564,2470700.048
3841623,62765.35939,53889250.29
3841622,58091.62848,73909913.22
3841622,26200.12228,27139453.95
3841622,24295.99884,17784357.2
3841622,25842.60045,19545889.03
3841622,56677.37025,68203033.91
3841622,37628.87591,46499760.22
3841622,24352.76661,18806631.24
3841622,20774.97419,5375610.127
3841622,19156.05672,29433992.04
3841622,42319.6019,47300628.05
3841621,35594.9515,12504731.33
3841621,70669.78898,54212227.41
3841620,65235.7642,65718984.57
3841620,52356.79942,47416668.02
3841620,18746.19035,2401387.151
3841620,40197.2554,30697793.12
3841620,27964.82707,15121573.28
3841620,24155.98988,8727771.568
3841619,72270.45175,37397179.71
3841619,68295.22739,41285354.68
3841619,40442.2793,17415217.43
3841619,55974.98715,16739342.55
3841619,45896.20708,21570081.11
3841619,43417.91561,4908800.999
3841619,85739.92768,60090122.47
3841619,99077.14123,70034055.65
3841619,79547.45854,46388727.84
3841618,40109.54988,15917378.08
3841618,45350.71845,55611114.08
3841617,12518.47296,40884554.83
3841616,69944.30611,24667409.55
3841616,66594.9859,43174069.36
3841616,66415.5111,62903695.67
3841615,27816.69414,21237270.75
3841615,27823.79755,12466101.49
3841547,62804.68818,45094564.0
3841547,28586.64976,67883811.29
3841547,30817.29051,494340.1925
3841547,23711.42422,58594284.31
3841546,21969.69712,6169643.233
3841545,35975.04746,46278459.06
3841545,35837.69495,40749419.99
3841545,35774.79599,34975890.27
3841545,40523.79419,7281029.192
3841545,42148.69425,3156063.391
3841545,43465.17748,1960358.194
3841545,35930.15768,29196282.35
3841545,36555.57797,23478185.61
3841545,37518.56267,17853036.45
3841545,38926.24473,12364667.99
3841545,45220.47918,5207465.278
3841545,47752.06398,10513814.82
3841545,50821.88942,16475386.69
3841544,47143.42648,57201371.28
3841544,44063.39538,6020419.119
3841544,66789.49082,67754357.7
3841543,55507.60073,5927093.146
3841543,93991.23613,58729419.53
3841542,37396.75697,14410865.73
3841541,27254.96224,11215502.67
3841535,55365.97236,43911627.89
3841535,43462.92197,56244044.77
3841535,24545.38046,49668819.13
3841535,34025.0306,24962020.18
3841535,56537.60428,62322041.96
3841535,38140.56601,20688563.66
3841535,30685.46095,50323081.27
3841535,54999.26092,61425955.57
3841535,25763.97511,1635261.812
3841535,40568.96226,56789610.11
3841535,50640.76174,43797155.44
3841535,62593.67797,58504185.06
3841534,64045.62727,54086213.09
3841534,45881.7596,64522200.23
3841534,55830.05431,44366174.93
3841534,37837.80657,61293840.49
3841534,47951.08152,35281507.85
3841534,27481.57782,57116780.29
3841534,40560.62456,27022799.7
3841534,34410.09229,20080741.58
3841534,30146.20343,14679943.08
3841534,28376.27444,2415281.517
3841534,29261.96259,1163734.397
3841534,28132.40079,10362099.04
3841534,27592.82196,6279522.046
3841534,31698.66382,5673239.682
3841533,26372.63607,11216657.65
3841532,25721.08433,31531014.76
3841532,22743.48943,29971934.63
3841532,15709.7256,14730393.55
3841532,13877.54238,13812903.74
3841532,11209.47776,2415481.32
3841532,10825.41548,3201695.394
3841532,50671.07967,67466791.52
3841532,37842.2428,49334430.52
3841532,11512.59108,7789514.371
3841532,11422.81789,2776022.853
3841532,14023.50233,18632099.57
3841532,19214.86731,20020894.29
3841532,31448.68341,38946974.14
3841531,114009.2946,44923383.0
3841531,70909.26639,50972697.34
3841531,108879.0381,29487128.56
3841530,20341.98607,3568992.767
3841529,72409.5202,74284064.94
3841529,61073.07882,57827668.41
3841529,50733.69013,43267291.2
3841529,40131.22528,28421060.78
3841529,30046.13213,14368443.24
3841529,35910.42424,23521890.06
3841529,31795.06473,17078660.28
3841529,29191.5161,12996218.08
3841528,66656.48109,70023317.84
3841527,45679.32827,21332441.13
3841527,46314.9043,4883374.358
3841525,32189.48733,26629791.95
3841524,28700.83384,7060759.538
3841523,39517.38904,356480.9382
3841509,74520.45253,61849462.4
3841509,38056.62957,42534387.55
3841509,38291.01016,28468307.53
3841509,57776.39282,33882521.55
3841509,36045.07803,64103235.05
3841509,43851.41498,223830.2629
3841508,99543.42926,63526017.86
3841508,103777.5622,13159693.86
3841507,84050.97488,71126858.17
3841507,71812.25549,31126584.73
3841506,81135.83212,57498348.15
3841506,67680.62903,27276831.97
3841505,36013.78059,52725871.35
3841505,24715.81801,22367694.8
3841505,51187.87189,60906650.68
3841505,39284.45008,20025452.72
3841505,78578.98163,62232718.59
3841505,57186.22871,63631971.27
3841505,62903.98938,45730900.47
3841505,33212.67766,455868.7515
3841505,55020.52806,30883545.63
3841505,55679.87338,62461618.56
3841505,48146.48959,57898178.57
3841504,28879.81566,13814005.36
3841503,34804.74131,19572849.69
3841502,43245.0352,7128385.584
3841502,68610.44066,59224933.67
3841502,41327.19551,55582104.53
3841502,40656.0268,44162381.84
3841501,21126.40402,46686895.49
3841209,48794.00277,1303886.732
3841208,63875.89643,24529538.39
3841208,60376.0587,2375070.567
3841206,33245.47598,11793315.41
3841206,37199.90469,66896723.56
3841205,29935.96731,5429600.118
3841204,68117.70229,45148726.51
3841204,47230.2541,14884878.2
3841204,55801.83402,27518876.81
3841204,59574.65827,32823501.39
3841204,34777.70623,4207628.363
3841204,43710.71538,9921329.242
3841204,71441.8124,49494540.4
3841204,82481.62777,64909851.86
3841203,78309.61934,11456509.65
3841202,44738.73987,19559390.4
3841201,55766.99693,50433520.7
3841201,78984.69225,65632363.5
3841201,79236.39268,65405908.93
3841201,87958.29056,69469583.74
3841200,104890.6003,73942324.3
3841200,92300.90072,56123884.57
3841200,79695.04363,38491499.73
3841200,69070.0184,22742004.57
3841200,53326.38986,377785.5449
3841200,60510.40295,10894552.86
3841200,62745.8429,14149217.64
3841199,45889.53687,40318791.07
3841199,20484.76073,19892513.93
3841199,14470.33671,24312044.09
3841199,24063.45755,33380390.36
3841199,21547.29402,5859464.781
3841199,56181.06445,51946166.49
3841199,57379.54404,55094184.67
3841199,21092.93161,15827468.48
3841199,25420.90585,31640735.93
3841199,17903.97394,13874784.81
3841199,45444.33088,36984338.59
3841198,11600.25914,31006259.0
3841197,28249.36312,4727748.367
3841196,111898.4216,63293086.42
3841196,99321.74621,49255171.93
3841196,86977.69151,36907297.81
3841196,74596.96395,29027460.12
3841196,62609.43837,29877565.45
3841196,51340.67554,38954751.04
3841196,44695.30174,51526539.74
3841196,45610.31709,63473038.24
3841196,51399.84661,67172719.03
3841196,48145.17018,73271400.04
3841196,50917.11996,69956036.69
3841195,72864.81309,59566704.02
3841195,89699.09573,46142506.73
3841195,67957.70759,32807416.4
3841195,56260.14355,45508686.7
3841195,114575.4238,73646890.32
3841195,55696.61647,63942935.63
3841194,18883.56513,72653814.92
3841194,9039.506598,36847906.69
3841194,5195.766315,46181488.63
3841192,38564.32358,70764660.77
3841191,46340.6842,5200659.398
3841191,76241.03545,41413205.97
3841190,48173.50582,6477719.342
3841190,55741.49139,36440615.96
3841190,42436.69133,65751508.94
3841190,70538.20665,68543647.72
3841190,44953.68518,64167772.38
3841190,46494.58785,66280911.66
3841190,46154.27094,64428616.58
3841189,15270.52919,38365881.06
3841189,9780.741515,46208122.88
3841189,25853.38836,69742930.73
3841189,16557.7339,58027950.55
3841189,13405.04199,29343906.6
3841186,53814.5854,66839770.94
3841186,17571.80515,70258382.85
3841184,64455.39464,74243309.11
3841184,60723.39183,60824950.99
3841184,59408.57638,64061294.33
3841184,59214.41838,66053999.93
3841183,42742.32569,7221218.303
3841182,50053.49811,743317.3936
3841181,86653.27152,70295587.4
3841181,23822.3251,54212688.78
3841181,84696.24654,67264156.51
3841181,38464.80166,805147.9585
3841181,47451.39192,16796372.49
3841180,59594.27715,55365511.62
3841180,55686.51709,20337096.87
3841179,58379.11417,43752302.63
3841179,33360.32057,4138360.719
3841179,43573.16051,20296916.73
3841178,64167.23704,69589937.65
3841178,13759.32007,3393953.445
3841178,18721.09808,24865549.58
3841178,42167.32606,41674946.05
3841178,67340.97127,73956374.66
3841178,14606.23351,2108738.427
3841178,18914.91893,25110642.23
3841178,44583.79642,45083697.24
3841177,51880.65047,8535272.11
3841175,48650.43139,24729072.46
3841174,52298.0684,9491379.908
3841173,60574.68015,53956782.49
3841173,63517.35452,22897411.83
3841173,69317.34755,63702062.6
3841172,27451.45245,32012807.79
3841171,36518.00411,66745712.35
3841171,35856.57097,70258585.54
3841170,31091.56976,6472438.164
3841169,46177.49524,15678924.82
3841169,41270.58764,8738772.187
3841168,16558.78248,24370817.79
3841161,20085.67519,56834793.87
3840894,41189.38473,10529261.46
3840893,17944.65696,36612714.26
3840893,14158.75355,12072721.84
3840893,15843.18263,14929744.35
3840893,15906.88572,33394894.68
3840893,20249.71115,219106.9046
3840893,20550.033,41120025.59
3840892,38459.74715,11670196.25
3840892,45111.4854,16254528.8
3840892,32621.10833,13492848.3
3840891,59827.39238,55963888.18
3840891,98107.0762,2277613.09
3840891,139182.1112,55078726.98
3840890,27835.97865,38698890.62
3840890,30512.40411,5215978.609
3840890,40245.8685,28141342.73
3840889,74635.69869,56175879.15
3840889,38324.89455,2747605.107
3840888,20828.17506,72838739.15
3840888,60943.95455,60442723.85
3840888,17134.54751,2345960.841
3840887,24271.93188,3645912.491
3840886,60242.62611,65333270.95
3840886,19633.11148,27862652.57
3840886,25231.0356,16977911.93
3840886,24815.95231,19801947.62
3840886,17899.75199,29380769.42
3840886,59034.70668,63257076.21
3840886,15229.57071,22769852.38
3840886,14035.91165,652906.2752
3840884,23877.09129,8623496.093
3840883,28571.39076,9495308.318
3840882,42744.70356,44307852.32
3840882,31684.01907,37258810.96
3840882,11371.78026,22058353.81
3840882,16403.65856,4041060.17
3840882,21706.52721,45437894.85
3840881,25293.90227,34715867.9
3840881,23226.07627,71003478.21
3840880,15844.16436,12067223.35
3840880,12657.07504,8696370.81
3840879,73161.8736,68960223.81
3840878,56081.20301,34357446.14
3840876,15688.55796,42021492.05
3840875,19370.77059,47949912.86
3840874,24461.19925,32936530.7
3840871,74852.19625,13862290.73
3840871,65977.83243,2814575.944
3840870,84707.28036,1927977.885
3840869,54003.10133,13397237.26
3840868,33984.05052,53718178.21
3840868,34938.93822,52791798.86
3840868,36241.78281,56772953.21
3840868,35659.75183,53905967.19
3840867,73603.52772,66112438.16
3840867,58148.88419,45239181.38
3840867,13655.6668,70722220.38
3840867,25554.49131,15025767.8
3840867,30301.24428,3494118.539
3840867,43166.75313,27332777.33
3840867,28945.0362,17612606.15
3840867,41151.36925,15090511.89
3840866,56941.3093,54193847.13
3840866,38257.17677,27389426.66
3840866,21270.8386,1022608.793
3840866,14840.56491,16709867.62
3840866,17677.86484,28435994.69
3840866,15504.75374,26549974.92
3840866,19873.86496,27973425.76
3840865,64284.07641,48487730.02
3840865,47489.57026,5536660.552
3840864,60543.88074,40992112.74
3840864,58058.18597,36215060.83
3840864,28435.59694,11649021.53
3840864,27302.1873,59553206.9
3840864,29421.6589,68778202.35
3840863,16983.51956,49341667.59
3840863,21848.03772,5144947.057
3840862,3273.397613,26942353.32
3840862,23499.76964,70031697.55
3840862,22772.28848,70264592.44
3840862,2529.092712,27382224.97
3840861,120726.8198,1964474.2
3840860,11394.35529,19435063.75
3840860,20988.17287,72217367.39
3840859,17213.38114,13092320.62
3840858,28116.73047,1467558.77
3840857,52970.2574,11153947.64
3840856,51142.51072,3854437.68
3840855,66131.90129,72252834.24
3840855,17672.68843,2245013.201
3840855,19890.7326,25139399.31
3840855,31178.16344,28744039.28
3840855,60443.51865,64535280.1
3840855,16569.64225,1764606.733
3840855,19777.6335,24311539.51
3840855,34432.26312,33213802.3
3840854,39473.63645,12070025.08
3840853,46725.33425,11833519.27
3840853,48244.38557,15131637.61
3840853,33083.71643,8483880.141
3840853,29279.04881,66610162.55
3840853,33602.83092,36090474.26
3840853,24324.64372,51311413.81
3840852,54078.66877,51836695.99
3840852,23138.44004,62839608.5
3840852,24230.16655,12288014.28
3840852,21067.05441,71410619.96
3840852,57859.47648,71822603.83
3840851,26549.22467,26823495.14
3840851,48327.45109,66426746.87
3840850,70971.39946,37324463.42
3840850,49109.54971,7474576.971
3840849,43259.49367,11684066.45
3840848,77912.17403,66480805.16
3840848,32340.45442,30613384.34
3840848,28041.08219,38707619.66
3840847,52291.20205,43844827.85
3840847,26349.30784,26647107.92
3840847,28229.55983,37357531.6
3840847,34114.72425,35365201.85
3840847,30610.9582,42923280.96
3840847,36188.57678,33201702.27
3840847,28466.90914,41187654.63
3840847,26898.24741,27740259.07
3840847,49405.15066,40543960.95
3840846,55463.03034,48802492.0
3840846,14449.29699,69323283.02
3840845,5734.749112,35782717.59
3840844,21215.67623,1172181.471
3840843,37945.25108,1435876.11
3840842,36216.80377,35626315.53
3840842,14969.43958,31737987.09
3840842,60814.0723,70596826.11
3840842,62670.80112,72102955.4
3840842,15214.16418,31477617.24
3840842,35319.76344,34642773.84
3840842,9848.47964,21408818.9
3840842,11755.49692,1025734.775
3840841,52670.55918,7015430.126
3840841,47070.36817,40470831.28
3840840,30608.29166,2848251.936
3840839,26462.13718,10081446.88
3840838,105238.29,4838434.485
3840836,22331.14109,17876722.12
3840811,79435.00858,27741138.94
3840811,82535.01298,43089544.23
3840811,86759.84299,57667011.34
3840810,42070.33654,10104947.09
3840810,40737.96827,50567382.22
3840810,28403.64028,38857177.97
3840810,43139.6094,50232265.58
3840810,37482.61047,15631813.69
3840810,88814.73791,73667398.3
3840810,33606.45573,3220025.741
3840810,44985.73152,53046215.56
3840810,27769.9694,38796828.94
3840810,38125.8513,46451447.81
3840810,48927.98316,25368555.89
3840809,68810.46847,53564729.05
3840809,68412.41204,52265718.07
3840809,68080.04347,51272018.99
3840807,50009.24154,68431576.31
3840807,43424.24033,69192189.85
3840807,67216.18941,58231608.77
3840807,40699.96315,68019059.81
3840807,54861.63614,31464741.14
3840803,44133.83925,10346412.82
3840803,60037.20617,51212395.01
3840802,129787.2375,57139055.55
3840802,86311.609,67678546.5
3840802,116112.2689,40942146.6
3840801,30541.3692,35463576.04
3840801,31571.67938,39037734.91
3840801,65729.60807,71938209.25
3840801,25124.79908,15459113.24
3840801,30103.38237,27505743.93
3840801,25871.48169,1290880.604
3840801,29862.28012,22586342.15
3840800,67930.52578,38462662.75
3840800,38598.14912,13461221.26
3840800,81111.40241,54903719.7
3840800,31722.33873,17046448.85
3840800,38223.25578,63046413.97
3840800,94146.00656,71046535.63
3840800,32993.51607,56585262.68
3840800,31381.65066,17913208.86
3840800,31343.04503,20561027.94
3840800,91069.46823,69140181.7
3840799,21455.17773,18257200.08
3840798,56871.70257,57336306.42
3840798,9783.993187,45017925.79
3840798,14210.96348,2341377.506
3840798,21437.17044,63698464.34
3840798,32938.87867,23815174.6
3840798,13237.68016,48045335.26
3840797,74917.29092,21373612.21
3840797,62502.80656,628968.2075
3840796,20011.97384,27040313.04
3840796,9405.449523,58861637.7
3840795,45596.60497,5148001.486
3840795,56118.53621,53478920.97
3840795,40817.06486,42267732.5
3840794,34353.36158,33442141.0
3840794,24847.3075,12698848.6
3840793,26091.73277,15483051.27
3840792,29464.20849,21774818.42
3840791,60133.17728,69402569.8
3840791,52717.93306,59020437.39
3840791,45599.72173,48765527.18
3840791,20850.20295,11256907.45
3840791,17339.53749,4986772.427
3840791,15788.78883,3021322.071
3840791,38570.85226,38646925.8
3840791,31976.22025,28838240.92
3840791,25972.48728,19573633.58
3840791,14991.72965,3416663.15
3840791,13957.1285,5774137.581
3840791,13112.68657,10186378.76
3840790,3434.323809,13669571.67
3840790,22849.11857,59780194.53
3840790,14425.62735,42964855.42
3840790,16780.79068,46474582.43
3840790,3478.090176,13912233.99
3840790,22112.79701,58683795.02
3840789,24214.67001,36304816.61
3840789,23141.93206,10372096.78
3840789,36566.6085,43073790.66
3840789,56449.77127,54482634.44
3840789,20213.09629,7595240.519
3840789,37199.87612,32001234.67
3840789,30912.99948,42513262.43
3840788,27154.53878,2076578.954
3840788,33709.70521,15592079.02
3840787,33716.4115,29355430.63
3840787,15529.84057,14756494.56
3840786,15680.33675,23974379.08
3840784,54021.50139,65402357.19
3840784,41941.93746,48997275.56
3840784,30046.24227,32745866.17
3840784,6778.464645,8965463.15
3840784,6031.147676,8321350.343
3840784,6920.996631,10189814.54
3840784,5528.35577,6343590.67
3840784,4191.339514,7885396.06
3840784,6869.71858,1802208.487
3840784,18569.3181,17022089.75
3840784,8424.366481,3821291.504
3840784,5026.387354,4747795.693
3840784,11631.52906,7155225.581
3840784,20032.08277,18920443.61
3840784,29420.2317,31934104.99
3840783,50521.73007,38780268.6
3840783,36792.2627,19644989.15
3840783,23456.54796,1482839.534
3840783,64351.15616,57694175.11
3840783,14022.83228,13094499.12
3840783,16543.58113,24236184.1
3840783,17947.98257,24218633.25
3840783,19504.78703,30211061.19
3840773,69546.68889,34226171.81
3840773,45808.81812,411729.0173
3840772,56110.54521,1338071.207
3840771,30399.24859,1988059.501
3840770,35417.92809,19476071.79
3840769,20532.50763,4358237.439
3840768,25892.36911,13489263.48
3840767,39867.52111,7185688.764
3840766,21603.97876,18562573.18
3840765,62740.54369,61914328.66
3840765,43275.94812,34140510.59
3840765,25196.18868,6740005.518
3840765,17008.395,18280774.01
3840765,20863.28969,30498320.87
3840765,15128.73711,28806902.22
3840765,21087.87651,22989094.56
3840764,81616.37399,55352475.55
3840764,42784.3133,662005.4011
3840763,37288.56564,7433873.754
3840760,72145.24302,891433.736
3840759,72083.0765,46517669.33
3840759,38634.58604,1104654.039
3840758,106894.1268,67532383.93
3840758,43210.71067,49420212.08
3840758,105799.9869,66333530.41
3840758,41186.8594,25810914.01
3840758,56991.78443,3707077.241
3840758,82456.24375,36474107.61
3840758,41877.47449,44185348.54
3840758,39881.64466,65486141.23
3840758,81849.05419,35731748.28
3840758,56652.98721,3513935.096
3840758,44483.18877,65347502.05
3840758,42058.94697,44309811.38
3840758,41332.05297,25331453.04
3840757,68197.83295,12239251.63
3840756,76506.17237,73421418.6
3840756,23851.3435,2389588.217
3840755,51021.77787,4545650.704
3840754,21415.29335,15143799.34
3840753,39828.25404,31469185.66
3840753,27658.0564,39056264.63
3840753,64877.99747,64686250.07
3840753,22371.80849,9985563.411
3840753,16763.10329,28664682.04
3840753,14113.28013,7458277.131
3840753,13996.00176,28469894.87
3840752,37719.10155,62192234.19
3840751,24828.2945,11079136.45
3840750,41350.88829,17750436.44
3840745,79468.13188,44717612.49
3840745,61805.05282,9948388.804
3840745,51887.02153,26111470.85
3840745,53088.26998,60611787.31
3840745,56685.85244,55373203.01
3840744,39877.47104,56652070.34
3840744,7062.417033,12915866.68
3840744,8225.192321,5991090.112
3840744,7898.390225,8027579.126
3840744,50767.21547,73594264.24
3840743,51430.51022,58052519.88
3840743,15959.34054,29183697.86
3840743,30110.19685,24233008.33
3840743,15910.68389,16514599.57
3840743,16356.11897,3998151.806
3840742,29703.32884,817377.0757
3840741,97479.71978,903139.3355
3840741,122264.471,34202242.49
3840740,23465.21635,4486926.509
3840739,71340.50022,67964764.71
3840739,61893.95297,55221013.79
3840739,52377.81181,42422715.67
3840739,42948.39044,29666528.07
3840739,33840.14483,17282174.45
3840739,25310.867,6570861.564
3840739,17988.00302,7579315.422
3840739,13605.20407,17599373.09
3840739,11776.05227,17921021.99
3840739,18860.2531,24688185.11
3840739,16464.23659,24888265.09
3840739,22023.53716,28785355.94
3840739,18531.7155,28314498.94
3840739,19457.17448,27578080.72
3840739,15281.01729,19970562.73
3840739,13775.18952,21835093.72
3840739,15459.62924,10456181.5
3840739,22386.97465,1222728.616
3840739,23612.72061,30946793.91
3840739,19312.99524,29459829.8
3840739,23800.61413,31498817.14
3840739,19070.60138,28612525.86
3840739,22526.8715,30472504.05
3840739,17771.88044,25635116.03
3840739,31275.90015,13154416.25
3840739,41291.41611,27072137.01
3840739,51546.88845,41223579.94
3840738,48174.27724,54122397.06
3840738,48886.44151,51998881.97
3840738,46725.10006,49570151.12
3840738,64766.50276,60146888.59
3840738,41554.1229,47099488.55
3840738,27859.07141,1551218.776
3840738,49423.25423,38771198.03
3840738,32184.47275,44406592.01
3840738,35932.39245,17689890.71
3840738,31910.0639,27880086.12
3840737,32044.65004,4159850.423
3840736,53851.06698,41935233.29
3840736,38478.70021,21770312.61
3840736,25130.82837,8823207.095
3840735,53356.05364,16958666.44
3840735,65804.89829,334073.2716
3840729,54344.28579,19311658.92
3840729,51604.96544,61703900.35
3840729,29843.16745,45472414.33
3840729,40920.63375,46500421.86
3840729,80282.90136,63645156.27
3840729,86195.39869,63572660.14
3840729,30933.52044,35998593.31
3840729,54910.26833,59223988.78
3840729,42119.35836,820937.2806
3840729,49300.59703,30332835.96
3840729,54323.5551,62234906.73
3840729,27491.93565,44214398.45
3840729,36728.40572,42032982.04
3840729,82712.85363,66455624.24
3840728,36739.56178,11185979.7
3840727,65519.10824,70010315.33
3840727,72214.69982,51014604.52
3840727,81006.55223,68946177.13
3840727,65150.51612,74475291.51
3840727,69207.18517,72043839.35
3840727,82765.31483,64398125.51
3840727,30341.63069,11522103.72
3840727,71423.64775,73501248.19
3840727,34076.45027,54559575.32
3840727,33354.57842,3523862.934
3840727,70560.87295,56977746.83
3840727,60337.01112,73025719.72
3840727,61723.96117,47223558.43
3840727,55462.77693,71245080.13
3840726,80703.03469,50255424.77
3840726,45354.21914,558780.4025
3840725,83337.89662,54771169.83
3840725,45022.42448,1090202.436
3840724,55085.29529,10044757.91
3840723,38855.80501,2480799.879
3840722,74298.27271,1117345.04
3840721,87442.1878,4344885.755
3840721,113989.7357,41197921.62
3840721,64709.96413,39792267.76
3840720,29863.62206,6415547.455
3840719,30399.31319,7174964.96
3840718,45451.5719,49384070.1
3840718,16065.94572,36751433.03
3840718,17064.71394,12274095.28
3840718,8202.117473,18034793.18
3840718,11280.30958,2503048.792
3840717,71945.7714,773050.2545
3840716,73893.24189,15035117.53
3840716,64645.58659,61489453.96
3840716,70478.5029,22247635.42
3840715,34891.13769,5485116.591
3840714,32272.78901,3247817.689
3840714,53169.13259,52048173.58
3840714,52795.86071,35759543.62
3840714,17125.43739,74211543.59
3840713,49054.47292,2587767.637
3840712,26192.13488,19204071.57
3840711,32948.06796,3169770.939
3840711,51500.21222,55845761.36
3840710,26641.25959,23498894.95
3840710,14718.99667,8874450.723
3840710,13522.43716,6894717.152
3840709,28046.76625,18058901.7
3840709,28420.11018,16940533.36
3840708,8465.240763,56453825.96
3840708,21416.78463,29179853.46
3840708,21007.87154,53881790.64
3840707,105529.5665,53690384.96
3840707,97996.11689,46247326.54
3840707,96594.12653,54898247.01
3840707,96937.17279,70161337.79
3840706,93296.15951,103169.2585
3840703,71493.84636,60286656.27
3840703,29623.67954,591286.7331
3840702,55769.68999,62788059.36
3840702,35505.98085,8037797.992
3840702,75110.52581,70623963.64
3840701,121717.2659,55232480.2
3840701,65127.18144,34350502.69
3840701,95550.42777,20346210.9
3840701,69397.14743,71774181.93
3840701,74988.37018,12099581.64
3840701,61479.92192,60439155.24
3840701,82051.52222,68854936.34
3840700,46698.97598,26133886.22
3840700,32657.31029,9926544.314
3840698,18065.65251,2071785.375
3840698,23133.89148,72282423.36
3840698,64264.19603,70657877.61
3840697,49124.48975,44373677.49
